TransactionID,TransactionDate,Amount,MerchantID,TransactionType,Location,IsFraud
46648,"2024-03-09 03:31:35.728343",2182.5,546,purchase,Phoenix,0
46649,"2023-11-16 21:35:35.728350",4626.22,832,purchase,Houston,0
46650,"2024-01-26 19:19:35.728356",3534.42,994,refund,"Los Angeles",0
46651,"2023-11-12 20:59:35.728363",4099.73,100,purchase,"Los Angeles",0
46652,"2023-10-29 21:18:35.728369",694.82,847,purchase,"San Jose",0
46653,"2024-08-05 01:41:35.728376",1390.13,556,purchase,"Los Angeles",0
46654,"2024-05-23 11:06:35.728382",778.71,343,refund,"San Diego",0
46655,"2024-02-12 12:12:35.728389",4857.11,268,purchase,"Los Angeles",0
46656,"2024-09-08 19:40:35.728395",2615.82,397,purchase,"New York",0
46657,"2024-05-21 16:43:35.728400",3905.27,241,refund,Philadelphia,0
46658,"2024-07-28 02:37:35.728405",3828.66,361,purchase,Chicago,0
46659,"2024-03-23 10:16:35.728411",3104.28,798,refund,"San Antonio",0
46660,"2024-04-24 04:38:35.728417",1322.83,268,purchase,"New York",0
46661,"2024-06-18 13:26:35.728423",4479.09,143,purchase,Chicago,0
46662,"2024-02-01 17:24:35.728430",2594.19,639,refund,"San Antonio",0
46663,"2024-05-18 13:17:35.728437",237.79,822,refund,"San Jose",0
46664,"2024-06-15 03:55:35.728443",1980.25,451,refund,Chicago,0
46665,"2024-03-29 02:12:35.728449",1857.45,144,purchase,"San Antonio",0
46666,"2023-11-20 03:08:35.728456",3621.39,227,purchase,Houston,0
46667,"2024-07-09 05:38:35.728462",4644.75,535,purchase,Dallas,0
46668,"2024-02-21 19:34:35.728469",3616.23,659,purchase,"San Jose",0
46669,"2024-06-23 22:19:35.728475",904.35,630,refund,Philadelphia,0
46670,"2023-11-10 17:31:35.728482",1872.55,504,refund,"New York",0
46671,"2023-11-02 08:03:35.728489",408.83,162,refund,Phoenix,0
46672,"2024-04-27 10:29:35.728495",2754.58,596,purchase,"San Antonio",0
46673,"2023-12-12 18:53:35.728502",4620.31,201,purchase,"San Antonio",0
46674,"2024-08-13 13:07:35.728508",3502.51,132,purchase,Houston,0
46675,"2024-02-15 14:02:35.728515",973.19,222,purchase,Chicago,0
46676,"2024-08-05 18:32:35.728522",4561.66,188,refund,"San Antonio",0
46677,"2024-03-07 07:36:35.728528",1864.03,916,refund,Houston,0
46678,"2024-08-10 04:21:35.728535",4335.97,929,purchase,"San Antonio",0
46679,"2024-08-22 13:39:35.728541",2845.95,380,refund,Dallas,0
46680,"2024-03-15 09:18:35.728548",3973.46,691,refund,Chicago,0
46681,"2024-03-27 08:32:35.728554",631.15,732,purchase,"Los Angeles",0
46682,"2024-04-06 15:49:35.728560",4613.13,393,purchase,Philadelphia,0
46683,"2024-02-05 07:10:35.728567",4087.15,41,purchase,Dallas,0
46684,"2024-08-18 18:41:35.728574",2029.23,381,refund,"San Diego",0
46685,"2024-03-29 02:07:35.728580",3447.73,726,purchase,Chicago,0
46686,"2024-02-12 16:35:35.728587",1436.48,480,purchase,Houston,0
46687,"2024-08-09 02:33:35.728593",4688.03,382,refund,Chicago,0
46688,"2023-11-22 04:49:35.728600",4045.46,812,refund,Philadelphia,0
46689,"2024-10-07 10:38:35.728606",1190.04,113,purchase,Houston,0
46690,"2024-03-27 16:30:35.728613",4693.23,641,refund,Phoenix,0
46691,"2024-01-12 15:30:35.728620",193.07,161,refund,Chicago,0
46692,"2024-04-21 13:11:35.728627",3954.52,179,purchase,"San Jose",0
46693,"2024-08-25 00:31:35.728633",1662.61,743,purchase,"San Antonio",0
46694,"2024-01-17 11:09:35.728640",4263.74,688,refund,Chicago,0
46695,"2023-12-23 22:15:35.728647",2700.03,562,purchase,"San Antonio",0
46696,"2023-12-28 14:52:35.728653",4931.02,466,refund,Chicago,0
46697,"2024-08-15 17:34:35.728660",3690.76,4,purchase,"Los Angeles",0
46698,"2024-06-06 08:19:35.728666",4686.35,91,purchase,"San Antonio",0
46699,"2024-09-11 09:10:35.728673",3058.74,136,refund,Phoenix,0
46700,"2024-02-20 04:12:35.728679",1691.37,582,refund,"San Antonio",0
46701,"2024-08-08 05:24:35.728686",1144.52,769,refund,Philadelphia,0
46702,"2024-09-28 11:03:35.728692",1080.35,837,refund,"San Jose",0
46703,"2024-02-22 15:58:35.728698",1842.73,299,refund,"Los Angeles",0
46704,"2024-09-26 15:44:35.728705",2235.71,871,purchase,"New York",0
46705,"2024-01-19 11:42:35.728712",2238.8,26,refund,Chicago,0
46706,"2024-03-10 09:03:35.728731",1918.14,792,refund,Houston,0
46707,"2024-08-02 11:36:35.728737",1663.24,534,refund,"New York",0
46708,"2024-10-12 03:49:35.728744",2498.06,438,purchase,Phoenix,0
46709,"2023-12-22 05:03:35.728750",2166.34,143,refund,Philadelphia,0
46710,"2024-08-27 15:08:35.728756",3301.88,352,refund,"San Antonio",0
46711,"2024-03-25 09:25:35.728763",2500.24,429,refund,"San Jose",0
46712,"2024-09-09 02:07:35.728770",3339.48,817,refund,Dallas,0
46713,"2024-07-27 14:00:35.728776",3914.22,377,purchase,"New York",0
46714,"2023-12-29 12:46:35.728783",846.98,366,purchase,"San Jose",0
46715,"2024-01-11 00:16:35.728790",2850.74,787,purchase,"New York",0
46716,"2024-06-23 17:58:35.728796",33.27,605,purchase,Chicago,0
46717,"2023-12-25 13:35:35.728803",3534.08,399,refund,Chicago,0
46718,"2024-07-28 04:30:35.728809",2864.11,160,refund,"New York",0
46719,"2024-06-25 21:50:35.728816",4603.87,314,purchase,"New York",0
46720,"2024-05-14 15:04:35.728822",1680.44,683,refund,"Los Angeles",0
46721,"2024-04-01 21:03:35.728828",4904.65,404,refund,"San Antonio",1
46722,"2024-08-17 23:44:35.728835",4108.85,520,purchase,Chicago,0
46723,"2024-08-17 04:23:35.728842",2512.52,206,refund,Phoenix,0
46724,"2023-12-29 08:18:35.728848",2286.82,743,refund,Houston,0
46725,"2024-02-10 15:55:35.728855",868.69,2,refund,"San Jose",0
46726,"2024-09-02 11:11:35.728862",4497.53,905,purchase,Dallas,0
46727,"2023-11-07 19:43:35.728869",920.56,729,purchase,Philadelphia,0
46728,"2024-01-27 01:24:35.728875",3824.9,756,refund,Houston,0
46729,"2024-09-30 05:17:35.728882",1693.38,540,purchase,"San Jose",0
46730,"2024-06-13 23:15:35.728889",738.11,481,refund,"New York",0
46731,"2024-01-24 15:15:35.728896",837.53,780,purchase,"Los Angeles",0
46732,"2023-11-13 08:29:35.728903",4021.93,392,refund,"San Antonio",0
46733,"2023-11-24 00:01:35.728909",3254.86,859,purchase,"San Diego",0
46734,"2024-05-04 18:10:35.728916",4487.3,852,refund,Chicago,0
46735,"2023-12-07 03:15:35.728922",4596.59,613,purchase,Chicago,0
46736,"2024-05-18 07:42:35.728929",392.67,914,refund,Houston,0
46737,"2024-06-04 12:56:35.728936",1626.13,489,purchase,"New York",0
46738,"2024-06-14 04:01:35.728942",2102.94,913,purchase,"Los Angeles",0
46739,"2024-08-02 21:23:35.728948",681.7,348,refund,"San Antonio",0
46740,"2024-08-07 12:10:35.728955",752.23,451,purchase,"San Diego",0
46741,"2024-10-03 03:45:35.728961",4285.23,244,purchase,"Los Angeles",0
46742,"2024-09-19 13:05:35.728968",512.69,462,refund,"San Antonio",0
46743,"2023-10-28 20:27:35.728975",861.97,179,purchase,Chicago,0
46744,"2024-07-31 02:07:35.728981",276.35,783,refund,Houston,0
46745,"2023-12-15 12:40:35.728988",4934.69,904,refund,Chicago,0
46746,"2024-08-26 11:25:35.728995",884.77,300,purchase,Houston,0
46747,"2024-06-16 03:00:35.729001",4242.57,487,refund,Chicago,0
46748,"2024-05-02 15:10:35.729007",2643.4,641,purchase,Chicago,0
46749,"2024-10-11 08:38:35.729014",2518.07,348,purchase,Chicago,0
46750,"2024-10-04 10:27:35.729021",4962.8,329,refund,Dallas,0
46751,"2024-02-16 07:03:35.729027",186.84,324,purchase,"San Diego",0
46752,"2024-03-09 00:10:35.729034",1380.73,695,refund,Dallas,0
46753,"2024-08-30 07:59:35.729040",4476.32,807,refund,Dallas,0
46754,"2024-06-15 18:09:35.729047",2822.78,595,purchase,Houston,0
46755,"2024-10-15 14:07:35.729054",4230,693,purchase,Chicago,0
46756,"2024-09-23 00:59:35.729061",2778.54,16,purchase,Dallas,0
46757,"2024-03-29 16:37:35.729067",860.22,761,purchase,"San Jose",0
46758,"2024-01-12 15:42:35.729074",983.73,836,refund,Chicago,0
46759,"2024-04-07 16:46:35.729081",4892.39,931,purchase,"New York",0
46760,"2024-04-27 08:27:35.729087",3116.36,348,refund,Houston,0
46761,"2024-03-24 02:46:35.729094",3930.85,478,purchase,Chicago,0
46762,"2024-01-16 00:04:35.729101",4285.44,595,refund,"Los Angeles",0
46763,"2024-08-13 15:04:35.729112",511.91,638,purchase,Philadelphia,0
46764,"2024-04-29 19:13:35.729118",3828.48,346,purchase,"Los Angeles",0
46765,"2024-01-11 02:46:35.729124",2427.32,510,refund,"San Antonio",0
46766,"2023-11-26 06:59:35.729131",2532.25,11,refund,"San Jose",0
46767,"2023-11-18 11:19:35.729137",3602.73,103,refund,"Los Angeles",0
46768,"2024-02-29 11:53:35.729144",4492.55,119,refund,"San Diego",0
46769,"2024-10-13 16:51:35.729150",4051.83,281,purchase,"San Diego",0
46770,"2024-05-14 05:33:35.729157",1837.57,576,purchase,Houston,0
46771,"2024-06-02 16:31:35.729163",1157.26,310,purchase,Dallas,0
46772,"2024-07-17 23:31:35.729169",5.61,555,purchase,"San Antonio",0
46773,"2024-01-19 02:39:35.729175",4491.8,318,purchase,Houston,0
46774,"2024-06-13 00:43:35.729181",3471.32,371,purchase,"San Antonio",0
46775,"2024-02-11 03:54:35.729187",1196.58,767,refund,"Los Angeles",0
46776,"2024-02-06 19:54:35.729194",4246.42,429,purchase,Phoenix,0
46777,"2024-08-16 14:10:35.729201",1564.51,399,refund,Dallas,0
46778,"2023-12-19 16:47:35.729207",1238.15,553,purchase,Houston,0
46779,"2023-11-14 10:32:35.729214",4055.7,844,refund,"New York",0
46780,"2023-12-10 21:57:35.729221",738.24,234,refund,Philadelphia,0
46781,"2024-08-14 18:31:35.729228",4635.76,753,refund,Phoenix,0
46782,"2024-02-11 18:50:35.729234",4481.34,338,refund,Dallas,0
46783,"2024-04-14 01:08:35.729241",4301.57,739,refund,"San Diego",0
46784,"2024-06-26 14:35:35.729247",3479.21,251,purchase,"New York",0
46785,"2024-09-30 21:50:35.729254",4643.44,806,refund,"New York",0
46786,"2023-12-19 10:21:35.729260",3038.46,261,purchase,"Los Angeles",0
46787,"2024-10-12 02:49:35.729266",1801.21,934,purchase,"San Jose",0
46788,"2024-03-05 11:16:35.729272",4832.86,518,refund,Chicago,0
46789,"2024-08-22 14:49:35.729279",4273.76,906,purchase,Phoenix,0
46790,"2023-12-16 10:51:35.729286",1456.11,660,purchase,"San Diego",0
46791,"2024-08-14 21:49:35.729293",1504.28,86,purchase,Chicago,0
46792,"2024-07-21 07:40:35.729303",4088.93,866,purchase,"San Jose",0
46793,"2024-03-05 09:51:35.729311",3552.52,99,purchase,Philadelphia,0
46794,"2024-06-02 20:37:35.729318",2731.46,288,refund,"Los Angeles",0
46795,"2024-06-03 11:09:35.729325",91.23,81,purchase,"New York",0
46796,"2024-07-02 09:54:35.729331",322.89,537,refund,Dallas,0
46797,"2024-01-13 12:04:35.729338",612.48,466,refund,Dallas,0
46798,"2024-07-04 23:04:35.729344",3544.69,512,purchase,Chicago,0
46799,"2023-11-24 04:28:35.729351",2895.41,208,purchase,"Los Angeles",0
46800,"2024-03-26 12:55:35.729358",4181.81,881,refund,Houston,0
46801,"2024-01-16 11:36:35.729364",1917.5,467,purchase,Dallas,0
46802,"2023-12-07 12:20:35.729370",2843.21,722,purchase,"San Diego",0
46803,"2024-07-13 17:41:35.729377",1998.99,724,purchase,"Los Angeles",0
46804,"2024-05-01 09:02:35.729383",3697.68,588,purchase,Phoenix,0
46805,"2024-06-08 06:00:35.729390",1764.14,579,refund,Philadelphia,0
46806,"2024-02-03 06:57:35.729397",680.31,585,purchase,Phoenix,0
46807,"2024-07-05 16:26:35.729403",3995.28,858,purchase,Chicago,0
46808,"2023-12-21 17:05:35.729421",1210.02,627,refund,"San Antonio",0
46809,"2024-04-28 18:58:35.729428",1997.59,660,purchase,"New York",0
46810,"2024-05-13 07:02:35.729435",2929.48,919,refund,"San Jose",0
46811,"2024-08-25 14:56:35.729441",874.06,883,refund,Philadelphia,0
46812,"2024-02-24 14:51:35.729447",4276.18,205,refund,"San Jose",0
46813,"2024-06-23 15:22:35.729454",2068.22,395,refund,"Los Angeles",0
46814,"2024-09-11 11:14:35.729461",1363.61,454,refund,Phoenix,0
46815,"2024-04-03 18:17:35.729467",1139.79,698,purchase,Philadelphia,0
46816,"2024-09-07 15:08:35.729473",26.33,853,refund,"New York",0
46817,"2024-09-17 09:02:35.729479",2628.91,123,purchase,Dallas,0
46818,"2024-06-26 04:36:35.729486",327.93,496,refund,"San Antonio",0
46819,"2024-01-04 06:19:35.729492",561.83,710,refund,Chicago,0
46820,"2024-08-22 19:30:35.729499",1684.43,345,refund,Houston,0
46821,"2024-09-08 16:09:35.729506",1867.01,36,refund,Dallas,0
46822,"2024-06-03 17:25:35.729512",829.32,281,refund,"San Diego",0
46823,"2024-10-13 03:53:35.729519",3542.86,347,refund,"San Diego",0
46824,"2024-10-08 04:44:35.729525",3716.28,529,purchase,Dallas,0
46825,"2024-05-26 17:53:35.729532",3222.87,791,purchase,Dallas,0
46826,"2024-02-19 13:15:35.729538",3006.8,180,refund,Chicago,0
46827,"2024-10-14 03:32:35.729545",2042.8,689,refund,Chicago,0
46828,"2023-11-15 10:44:35.729552",2581.05,74,purchase,Chicago,0
46829,"2023-11-14 00:40:35.729559",2536.65,75,purchase,Philadelphia,0
46830,"2024-07-27 01:50:35.729573",2038.57,32,refund,Phoenix,0
46831,"2023-11-05 12:54:35.729578",1422.2,894,refund,Phoenix,0
46832,"2024-05-02 19:32:35.729583",1321.06,448,purchase,Philadelphia,0
46833,"2024-03-11 08:14:35.729588",4654.83,821,refund,"Los Angeles",0
46834,"2023-10-22 21:23:35.729594",3881.27,423,purchase,Houston,0
46835,"2023-12-07 18:49:35.729599",1951.75,750,refund,"New York",0
46836,"2023-12-26 18:16:35.729606",4118.36,240,purchase,"San Antonio",0
46837,"2024-02-02 19:02:35.729612",3595.55,114,purchase,Dallas,0
46838,"2023-11-15 04:53:35.729619",2825.11,852,purchase,"San Diego",0
46839,"2024-02-26 18:18:35.729625",153.53,928,purchase,"San Diego",0
46840,"2024-01-27 21:26:35.729631",1909.09,966,refund,"San Jose",0
46841,"2024-09-06 22:48:35.729638",4915.6,108,purchase,Dallas,0
46842,"2024-09-17 20:05:35.729645",2672.09,583,purchase,Dallas,0
46843,"2024-02-11 15:16:35.729651",787.08,914,purchase,Philadelphia,0
46844,"2024-06-22 05:28:35.729658",3680.53,192,purchase,"Los Angeles",0
46845,"2023-11-21 09:51:35.729664",173.88,744,purchase,Houston,0
46846,"2024-03-13 17:09:35.729671",684.61,646,refund,"Los Angeles",0
46847,"2024-05-17 02:48:35.729677",1907.48,118,purchase,"San Antonio",0
46848,"2024-01-05 05:15:35.729684",4263.48,888,purchase,Houston,0
46849,"2024-02-27 17:51:35.729691",388.18,884,purchase,"San Antonio",0
46850,"2024-03-17 17:12:35.729697",2556.22,45,purchase,Dallas,0
46851,"2024-01-22 15:00:35.729703",3961.98,511,purchase,"San Antonio",0
46852,"2024-07-08 09:02:35.729710",4675.67,504,refund,"San Diego",0
46853,"2024-02-21 17:32:35.729717",970.57,418,refund,Dallas,0
46854,"2023-12-09 05:23:35.729723",983.37,265,refund,"San Diego",0
46855,"2024-10-14 17:10:35.729730",198.34,489,purchase,"Los Angeles",0
46856,"2024-03-02 11:08:35.729736",1129.78,953,refund,Houston,0
46857,"2023-11-22 06:07:35.729743",2543.23,461,purchase,Philadelphia,0
46858,"2024-03-13 03:10:35.729749",2729.12,794,purchase,"San Jose",0
46859,"2024-02-12 13:04:35.729756",58.54,200,purchase,Dallas,0
46860,"2024-08-20 11:01:35.729762",3348.69,639,purchase,Dallas,0
46861,"2024-01-25 18:54:35.729769",2574.41,540,refund,"San Jose",0
46862,"2024-07-03 02:12:35.729775",2539.31,763,purchase,Houston,0
46863,"2024-09-05 05:45:35.729783",4126.96,597,purchase,"New York",0
46864,"2024-08-01 18:12:35.729789",2707.76,782,purchase,Chicago,0
46865,"2023-12-16 17:44:35.729795",2975.59,214,purchase,Chicago,0
46866,"2024-10-03 14:30:35.729802",1972.21,824,refund,"San Antonio",0
46867,"2024-03-08 19:40:35.729808",616,946,purchase,Chicago,0
46868,"2024-06-24 03:34:35.729814",2412.04,703,purchase,"San Antonio",0
46869,"2024-09-25 13:07:35.729821",301.5,264,refund,Philadelphia,0
46870,"2023-12-10 15:12:35.729828",4248.42,690,refund,"San Diego",0
46871,"2024-08-28 15:55:35.729834",3155.13,787,refund,Chicago,0
46872,"2024-10-13 22:57:35.729841",2549.76,281,purchase,"San Diego",0
46873,"2024-10-03 08:57:35.729848",4811.21,385,refund,Houston,0
46874,"2024-07-12 09:27:35.729854",2591.14,201,refund,"New York",0
46875,"2024-07-27 12:51:35.729860",1724.36,537,purchase,Chicago,0
46876,"2023-12-03 07:21:35.729867",2857.46,333,refund,Philadelphia,0
46877,"2024-03-07 01:19:35.729878",4171.34,391,refund,Chicago,0
46878,"2024-05-10 15:26:35.729886",2448.24,861,purchase,"San Antonio",0
46879,"2024-05-25 14:11:35.729893",3309.27,533,purchase,"San Diego",0
46880,"2023-11-14 09:16:35.729899",4139.16,569,refund,Philadelphia,0
46881,"2024-08-03 14:14:35.729906",4542.64,305,refund,"New York",0
46882,"2024-10-20 15:19:35.729912",2286.77,281,purchase,"San Diego",0
46883,"2023-12-25 21:40:35.729919",4000.19,441,purchase,Dallas,0
46884,"2024-09-07 18:39:35.729926",1708.03,699,purchase,Houston,0
46885,"2024-08-29 23:49:35.729932",732.22,148,purchase,Chicago,0
46886,"2023-11-21 21:26:35.729938",2156.98,884,purchase,Chicago,0
46887,"2023-12-01 13:28:35.729944",2493.19,255,refund,"San Antonio",0
46888,"2024-04-26 17:53:35.729951",2089.72,721,purchase,Phoenix,0
46889,"2024-04-29 17:17:35.729957",3394.14,145,refund,Houston,0
46890,"2024-06-29 21:50:35.729964",957.42,380,refund,Phoenix,0
46891,"2024-05-29 01:36:35.729970",2214.18,396,refund,"San Antonio",0
46892,"2024-01-05 05:06:35.729977",2045.73,181,refund,Philadelphia,0
46893,"2024-09-25 17:06:35.729983",4849.07,954,purchase,"Los Angeles",0
46894,"2024-04-16 02:20:35.729990",3877.51,32,purchase,"San Jose",0
46895,"2024-03-07 22:26:35.729996",3903.02,179,purchase,"San Antonio",0
46896,"2024-09-06 21:50:35.730003",1083.58,578,refund,Chicago,0
46897,"2024-06-05 21:30:35.730009",1952.46,811,purchase,Chicago,0
46898,"2024-08-22 01:44:35.730016",2595.66,5,purchase,"San Jose",0
46899,"2024-06-19 09:01:35.730023",1732.28,451,purchase,"San Antonio",0
46900,"2024-01-18 22:16:35.730029",23.04,188,purchase,"San Diego",0
46901,"2024-01-02 19:03:35.730036",3081.8,583,purchase,"Los Angeles",0
46902,"2024-07-03 18:50:35.730043",2976.22,859,purchase,"San Antonio",0
46903,"2024-08-25 19:47:35.730049",4895.72,756,purchase,Philadelphia,0
46904,"2024-04-18 13:39:35.730055",4224.58,69,refund,Dallas,0
46905,"2024-07-22 07:05:35.730061",1212.55,847,refund,Houston,0
46906,"2024-02-19 04:16:35.730067",438.89,753,refund,Philadelphia,0
46907,"2024-09-12 10:25:35.730074",1811.52,438,purchase,"San Diego",0
46908,"2024-08-01 11:18:35.730080",4685.42,918,purchase,"San Antonio",0
46909,"2024-08-20 18:52:35.730088",2387.91,18,refund,Dallas,0
46910,"2023-10-22 10:21:35.730094",346.37,386,refund,Philadelphia,0
46911,"2024-02-03 21:30:35.730101",2570.61,835,purchase,"New York",0
46912,"2024-01-27 03:20:35.730107",4259.73,499,purchase,"Los Angeles",0
46913,"2023-11-08 03:13:35.730114",1052.49,20,refund,"Los Angeles",0
46914,"2024-02-28 00:21:35.730120",3413.12,709,refund,"San Antonio",0
46915,"2024-03-04 02:34:35.730127",664.62,103,purchase,"New York",0
46916,"2024-02-15 07:07:35.730134",2407.4,287,purchase,Chicago,0
46917,"2024-05-18 00:27:35.730141",4109.33,1,refund,"San Jose",0
46918,"2023-11-10 13:22:35.730148",1021.09,975,purchase,Houston,0
46919,"2024-10-12 05:18:35.730154",1269.16,692,purchase,"San Diego",0
46920,"2024-08-01 22:30:35.730161",70.41,5,purchase,"San Jose",0
46921,"2024-10-18 20:12:35.730168",2349.39,253,purchase,"San Jose",0
46922,"2024-10-02 07:23:35.730174",793.17,340,refund,Philadelphia,0
46923,"2024-05-08 08:28:35.730181",1277.44,889,purchase,"New York",0
46924,"2024-06-07 14:53:35.730188",4242.69,783,purchase,"San Diego",0
46925,"2024-02-22 22:50:35.730195",2109.01,947,purchase,Phoenix,0
46926,"2023-11-23 00:40:35.730201",787.61,928,purchase,"Los Angeles",0
46927,"2024-05-17 02:24:35.730208",1067.42,725,refund,Houston,0
46928,"2023-10-31 14:45:35.730215",3474.94,646,purchase,Chicago,0
46929,"2024-10-11 02:10:35.730221",2612.82,476,purchase,"San Antonio",0
46930,"2024-05-23 22:15:35.730227",3487.61,729,refund,"Los Angeles",0
46931,"2024-04-29 08:33:35.730234",4734.37,147,purchase,Dallas,0
46932,"2024-07-28 08:04:35.730240",670.4,335,purchase,"Los Angeles",0
46933,"2024-01-19 03:18:35.730246",330.61,964,refund,Chicago,0
46934,"2023-11-30 19:39:35.730253",2703.53,136,purchase,"Los Angeles",0
46935,"2023-12-04 10:56:35.730259",2762.76,429,purchase,"New York",0
46936,"2024-01-20 01:29:35.730266",4096.43,943,refund,Philadelphia,0
46937,"2024-07-29 01:08:35.730273",3714.59,78,purchase,"San Diego",0
46938,"2023-12-16 08:26:35.730280",2201.91,515,purchase,"San Antonio",0
46939,"2024-06-12 12:05:35.730287",2246.75,101,purchase,Phoenix,0
46940,"2024-10-12 09:44:35.730294",1853.45,44,refund,"Los Angeles",0
46941,"2024-06-19 01:48:35.730300",3757.36,430,purchase,Dallas,0
46942,"2024-09-04 06:19:35.730306",1619.14,362,purchase,Dallas,0
46943,"2023-12-02 12:50:35.730313",4193.76,612,purchase,Philadelphia,0
46944,"2023-10-22 09:39:35.730319",3281.55,395,refund,Philadelphia,0
46945,"2024-06-27 17:24:35.730326",1185.65,196,purchase,Chicago,0
46946,"2024-04-01 14:52:35.730333",1175.86,186,purchase,Dallas,0
46947,"2024-01-18 10:28:35.730339",4948.25,167,purchase,Dallas,0
46948,"2024-10-07 21:40:35.730346",4868.06,594,refund,Houston,0
46949,"2023-10-26 11:57:35.730352",4741.06,395,purchase,Phoenix,0
46950,"2024-03-30 23:53:35.730358",292.09,768,refund,Dallas,0
46951,"2024-01-27 17:50:35.730365",2473.42,127,purchase,Dallas,0
46952,"2023-12-21 12:54:35.730372",3152.63,914,refund,Dallas,0
